name,SOURCE_ID,ra,dec,pm,phot_g_mean_mag,match
OGLE2006BLG096,4063133761874015360,271.12286457778526,-27.374758918593507,3.026764,18.581802,50
OGLE2006BLG097,4056418803762222208,267.7714193753937,-29.982770363706983,10.881671,19.782349,57
OGLE2006BLG098,4056451136293814400,268.0699069079193,-29.74032906499856,5.2369676,18.175285,52
OGLE2006BLG099,4056378632990514816,268.282599155244,-30.077669198436094,,19.560114,68
OGLE2006BLG100,4056384783388936064,268.3249902122701,-30.005502001411134,1.7266517,18.330133,69
OGLE2006BLG101,4043634984134517120,268.6380948479137,-32.00404806420217,8.920872,17.582499,51
OGLE2006BLG103,4056505287256881280,268.6698345408152,-29.543569625725294,4.203925,18.827799,70
OGLE2006BLG105,4050115677271627648,272.1393950768749,-29.751755860583806,,19.888216,65
OGLE2006BLG108,4063200763359197056,270.78146522874965,-27.08952240637762,,20.576841,41
OGLE2006BLG109,4056389387587471488,268.1440256324731,-30.08783633051409,6.31023,18.106207,65
OGLE2006BLG111,4041949123423159424,267.1912884641095,-33.33352842438993,7.702009,19.629986,48
OGLE2006BLG113,4063953756989805824,269.83150062215117,-27.04334222290892,,20.614077,52
OGLE2006BLG115,4056287991935775488,268.68122283094885,-30.021702351550783,5.3987155,18.857178,56
OGLE2006BLG116,4062673680701532800,269.92266456888996,-28.50243874293384,4.1653957,18.458042,46
OGLE2006BLG118,4056278714909811200,269.0328709894002,-30.082565856052828,10.828854,17.355894,49
OGLE2006BLG121,4043409240459264128,267.7555563571393,-33.152165999577456,,20.313375,61
OGLE2006BLG123,4062772705535076864,269.6275708806122,-27.755514343000804,8.154776,18.55216,58
OGLE2006BLG124,4056199382476512896,269.3697250420522,-30.466064430637267,,19.544891,45
OGLE2006BLG125,4050227415350582656,270.4386639270227,-30.02546454469161,,19.976507,44
OGLE2006BLG126,4063555866887426432,269.70295635772266,-27.391739568227916,8.621636,18.708988,47
